transaction_id,account_id,customer_id,timestamp,transaction_type,channel,amount,currency,counterparty_account_id,counterparty_name,counterparty_country,merchant_id,device_id,location_id,balance_after,flag_label,aml_scenario_tag
TXN-002275,ACC-000302,CUST-000127,2023-01-15 23:20:11.000000,POS,POS,5807.86,EUR,,,,MER-000100,DEV-000189,LOC-000021,207627.06,Normal,
TXN-008842,ACC-001175,CUST-000495,2023-01-16 01:42:10.000000,POS,Online,13532.15,INR,,,,MER-000026,DEV-000743,LOC-000022,226266.72,Normal,
TXN-005639,ACC-000747,CUST-000315,2023-01-16 02:54:49.000000,Transfer,ATM,133699.93,INR,,,,,,LOC-000018,84250.8,Normal,
TXN-003157,ACC-000416,CUST-000174,2023-01-16 03:33:32.000000,Credit,Online,6567.21,USD,,,,,,LOC-000025,36175.13,Normal,
TXN-004816,ACC-000627,CUST-000267,2023-01-16 04:23:25.000000,Debit,POS,118599.26,INR,,,,,,LOC-000010,232025.78,Normal,
TXN-002886,ACC-000378,CUST-000160,2023-01-16 04:32:18.000000,POS,Online,390211.97,INR,,,,MER-000117,DEV-000237,LOC-000015,111525.76,Normal,
TXN-003944,ACC-000515,CUST-000218,2023-01-16 06:35:22.000000,Transfer,Branch,14257.24,INR,,,,,,LOC-000014,19620.27,Normal,
TXN-000196,ACC-000020,CUST-000011,2023-01-16 08:05:00.000000,POS,Branch,36967.35,INR,,,,MER-000125,DEV-000016,LOC-000028,502356.8,Normal,
TXN-007013,ACC-000917,CUST-000393,2023-01-16 12:17:30.000000,POS,Online,4807.15,INR,,,,MER-000096,DEV-000591,LOC-000005,17921.41,Normal,
TXN-002060,ACC-000268,CUST-000113,2023-01-16 12:49:22.000000,Credit,ATM,79710.36,INR,,,,,,LOC-000011,1068448.51,Normal,
TXN-006443,ACC-000845,CUST-000360,2023-01-16 13:03:57.000000,POS,Branch,61806.81,GBP,,,,MER-000037,DEV-000544,LOC-000017,610862.7,Normal,
TXN-007353,ACC-000954,CUST-000412,2023-01-16 14:19:46.000000,Credit,Online,778.08,USD,,,,,,LOC-000013,2536.9,Normal,
TXN-003218,ACC-000418,CUST-000176,2023-01-16 15:13:54.000000,POS,POS,95397.76,GBP,,,,MER-000050,DEV-000259,LOC-000029,483675.55,Normal,
TXN-004155,ACC-000543,CUST-000230,2023-01-16 16:53:32.000000,POS,Branch,12104.64,AED,,,,MER-000064,DEV-000341,LOC-000026,5246.85,Normal,
TXN-004301,ACC-000565,CUST-000239,2023-01-16 16:59:38.000000,POS,Branch,6601.89,INR,,,,MER-000023,DEV-000355,LOC-000010,36645.74,Normal,
TXN-006560,ACC-000857,CUST-000366,2023-01-16 18:21:52.000000,Debit,Branch,4826.9,GBP,,,,,,LOC-000028,32930.99,Normal,
TXN-007669,ACC-001005,CUST-000430,2023-01-16 19:56:20.000000,POS,Branch,34670.8,INR,,,,MER-000001,DEV-000648,LOC-000001,792815.77,Normal,
TXN-001206,ACC-000153,CUST-000065,2023-01-17 02:47:34.000000,Credit,ATM,8077.62,INR,,,,,,LOC-000014,44592.73,Normal,
TXN-004753,ACC-000616,CUST-000264,2023-01-17 03:15:40.000000,Transfer,Online,9510.38,USD,,,,,,LOC-000020,88917.47,Normal,
TXN-008614,ACC-001145,CUST-000484,2023-01-17 04:21:55.000000,ATM,POS,7658.71,INR,,,,,,LOC-000012,2700.47,Normal,
TXN-005779,ACC-000765,CUST-000323,2023-01-17 04:51:14.000000,POS,ATM,5107.95,INR,,,,MER-000066,DEV-000487,LOC-000017,42229.21,Normal,
TXN-007897,ACC-001036,CUST-000442,2023-01-17 06:56:25.000000,POS,Branch,1676.38,USD,,,,MER-000090,DEV-000667,LOC-000004,1350.91,Normal,
TXN-005082,ACC-000667,CUST-000282,2023-01-17 07:23:49.000000,POS,POS,74769.72,EUR,,,,MER-000080,DEV-000424,LOC-000022,481365.97,Normal,
TXN-004221,ACC-000550,CUST-000233,2023-01-17 07:29:49.000000,Transfer,POS,8221.08,INR,,,,,,LOC-000020,41373.38,Normal,
TXN-009087,ACC-000459,CUST-000194,2023-01-17 11:36:01.000000,Debit,Online,46348.62,INR,,,,MER-000097,,,8205.15,Suspicious,Integration
TXN-006380,ACC-000838,CUST-000356,2023-01-17 12:17:34.000000,ATM,Online,14265.62,INR,,,,,,LOC-000016,20787.01,Normal,
TXN-009424,ACC-000536,CUST-000228,2023-01-17 14:44:33.000000,Credit,Branch,10000.0,INR,,,,,,,115900.48,Suspicious,Round-Amount
TXN-000993,ACC-000119,CUST-000053,2023-01-17 18:09:33.000000,Debit,POS,10406.09,INR,,,,,,LOC-000027,39555.81,Normal,
TXN-007702,ACC-001015,CUST-000432,2023-01-17 18:12:45.000000,Credit,POS,9583.44,EUR,,,,,,LOC-000017,43475.48,Normal,
TXN-009415,ACC-000593,CUST-000253,2023-01-17 21:32:29.000000,Transfer,Online,19329.21,INR,ACC-001115,,,,,,8678.14,Suspicious,Relationship-Based
TXN-005256,ACC-000700,CUST-000292,2023-01-17 22:04:34.000000,Debit,ATM,14052.36,INR,,,,,,LOC-000010,12631.68,Normal,
TXN-001743,ACC-000221,CUST-000096,2023-01-17 23:30:16.000000,Credit,Branch,2404.99,USD,,,,,,LOC-000003,7181.77,Normal,
TXN-007403,ACC-000964,CUST-000415,2023-01-18 00:59:32.000000,Credit,Online,7166.49,INR,,,,,,LOC-000007,40496.3,Normal,
TXN-000259,ACC-000026,CUST-000014,2023-01-18 01:55:05.000000,Credit,POS,5870.05,INR,,,,,,LOC-000019,21391.85,Normal,
TXN-002335,ACC-000305,CUST-000130,2023-01-18 03:59:59.000000,POS,ATM,10530.68,INR,,,,MER-000038,DEV-000193,LOC-000024,9600.89,Normal,
TXN-007850,ACC-001032,CUST-000440,2023-01-18 04:42:26.000000,Transfer,Online,1292.19,AED,,,,,,LOC-000011,2258.15,Normal,
TXN-005689,ACC-000754,CUST-000318,2023-01-18 07:18:37.000000,POS,POS,1470.1,INR,,,,MER-000095,DEV-000479,LOC-000011,9334.8,Normal,
TXN-002769,ACC-000366,CUST-000154,2023-01-18 07:55:38.000000,POS,Online,45594.74,INR,,,,MER-000049,DEV-000229,LOC-000010,658104.79,Normal,
TXN-007316,ACC-000947,CUST-000410,2023-01-18 08:04:58.000000,Credit,ATM,19865.54,INR,,,,,,LOC-000008,138792.94,Normal,
TXN-006905,ACC-000903,CUST-000387,2023-01-18 09:29:14.000000,POS,ATM,3199.19,AED,,,,MER-000002,DEV-000584,LOC-000016,40986.46,Normal,
TXN-001199,ACC-000153,CUST-000065,2023-01-18 09:52:03.000000,Credit,ATM,13308.43,INR,,,,,,LOC-000003,57901.16,Normal,
TXN-002361,ACC-000309,CUST-000132,2023-01-18 15:26:35.000000,Credit,Branch,2181.38,INR,,,,,,LOC-000008,8961.15,Normal,
TXN-002478,ACC-000324,CUST-000139,2023-01-18 15:28:59.000000,POS,Online,109562.99,INR,,,,MER-000083,DEV-000205,LOC-000027,441773.24,Normal,
TXN-008035,ACC-001057,CUST-000450,2023-01-18 15:57:21.000000,Debit,POS,8962.79,USD,,,,,,LOC-000024,53955.59,Normal,
TXN-009372,ACC-000998,CUST-000428,2023-01-18 16:41:34.000000,Debit,Branch,280000.0,USD,,,,MER-000088,,,1970738.21,Suspicious,TBML
TXN-000893,ACC-000107,CUST-000048,2023-01-18 20:51:14.000000,POS,Branch,15138.51,USD,,,,MER-000041,DEV-000075,LOC-000003,15725.31,Normal,
TXN-004700,ACC-000612,CUST-000261,2023-01-18 21:11:12.000000,Debit,ATM,12732.43,INR,,,,,,LOC-000030,12483.86,Normal,
TXN-008393,ACC-001111,CUST-000471,2023-01-18 23:19:53.000000,Credit,ATM,19170.17,INR,,,,,,LOC-000023,47607.05,Normal,
TXN-002706,ACC-000357,CUST-000151,2023-01-18 23:52:42.000000,POS,ATM,14455.17,INR,,,,MER-000036,DEV-000224,LOC-000012,133163.59,Normal,
TXN-000845,ACC-000101,CUST-000045,2023-01-19 00:50:02.000000,POS,Online,18126.32,AED,,,,MER-000084,DEV-000069,LOC-000024,53759.84,Normal,
TXN-005401,ACC-000716,CUST-000301,2023-01-19 02:53:05.000000,Transfer,Branch,1846.68,GBP,,,,,,LOC-000024,5965.01,Normal,
TXN-002006,ACC-000259,CUST-000110,2023-01-19 03:43:00.000000,Debit,POS,13971.95,INR,,,,,,LOC-000012,18668.3,Normal,
TXN-003940,ACC-000515,CUST-000218,2023-01-19 05:11:49.000000,Transfer,ATM,7428.78,INR,,,,,,LOC-000012,12191.49,Normal,
TXN-005986,ACC-000794,CUST-000335,2023-01-19 07:18:47.000000,Transfer,Branch,2368.07,INR,,,,,,LOC-000005,146761.04,Normal,
TXN-009186,ACC-001176,CUST-000496,2023-01-19 08:03:31.000000,Transfer,Online,646622.91,INR,ACC-000461,,,,,,1728183.86,Suspicious,Shell Companies
TXN-002517,ACC-000333,CUST-000141,2023-01-19 09:22:38.000000,Transfer,ATM,57668.68,INR,,,,,,LOC-000001,353495.97,Normal,
TXN-008351,ACC-001106,CUST-000469,2023-01-19 09:48:13.000000,POS,Online,5013.84,EUR,,,,MER-000015,DEV-000708,LOC-000026,25632.92,Normal,
TXN-009152,ACC-000911,CUST-000391,2023-01-19 09:55:32.000000,Credit,Online,331532.92,INR,,,,,,,512473.83,Suspicious,Mule Accounts
TXN-000717,ACC-000090,CUST-000039,2023-01-19 10:44:31.000000,Credit,ATM,27310.56,INR,,,,,,LOC-000003,1909620.33,Normal,
TXN-002929,ACC-000386,CUST-000162,2023-01-19 10:52:28.000000,Debit,Branch,7573.59,USD,,,,,,LOC-000017,53517.49,Normal,
TXN-006271,ACC-000824,CUST-000350,2023-01-19 11:12:53.000000,Transfer,ATM,371.58,INR,,,,,,LOC-000007,106.41,Normal,
TXN-005171,ACC-000685,CUST-000288,2023-01-19 13:15:43.000000,POS,ATM,4957.68,INR,,,,MER-000028,DEV-000434,LOC-000006,29776.67,Normal,
TXN-003827,ACC-000503,CUST-000211,2023-01-19 14:21:55.000000,Credit,ATM,5210.07,EUR,,,,,,LOC-000011,39380.83,Normal,
TXN-007862,ACC-001033,CUST-000440,2023-01-19 15:22:22.000000,Debit,Branch,1494.43,GBP,,,,,,LOC-000024,6269.4,Normal,
TXN-006499,ACC-000852,CUST-000363,2023-01-19 16:15:22.000000,POS,ATM,5221.87,GBP,,,,MER-000039,DEV-000548,LOC-000009,62577.8,Normal,
TXN-006442,ACC-000841,CUST-000359,2023-01-19 17:34:59.000000,Debit,Branch,5710.41,AED,,,,,,LOC-000009,24511.39,Normal,
TXN-008567,ACC-001139,CUST-000481,2023-01-19 18:09:30.000000,POS,POS,52855.41,EUR,,,,MER-000032,DEV-000724,LOC-000013,113147.68,Normal,
TXN-006946,ACC-000906,CUST-000389,2023-01-19 18:18:12.000000,Credit,Online,14950.99,INR,,,,,,LOC-000009,58300.25,Normal,
TXN-009153,ACC-000911,CUST-000391,2023-01-19 19:52:46.275737,Transfer,Online,303934.32,INR,ACC-000558,,,,,,208539.51,Suspicious,Mule Accounts
TXN-003139,ACC-000415,CUST-000173,2023-01-19 19:59:49.000000,POS,Online,16725.26,INR,,,,MER-000041,DEV-000254,LOC-000029,11960.28,Normal,
TXN-006438,ACC-000841,CUST-000359,2023-01-20 00:19:29.000000,ATM,Online,3775.46,AED,,,,,,LOC-000025,20735.93,Normal,
TXN-005773,ACC-000764,CUST-000322,2023-01-20 03:48:25.000000,Credit,POS,4909.36,INR,,,,,,LOC-000012,97824.71,Normal,
TXN-003966,ACC-000519,CUST-000220,2023-01-20 05:56:20.000000,Transfer,Online,3327.53,INR,,,,,,LOC-000011,32900.72,Normal,
TXN-007730,ACC-001019,CUST-000434,2023-01-20 06:06:30.000000,Transfer,Online,3131.02,INR,,,,,,LOC-000019,15220.19,Normal,
TXN-002966,ACC-000389,CUST-000164,2023-01-20 13:13:11.000000,Credit,Branch,107872.14,INR,,,,,,LOC-000013,282550.63,Normal,
TXN-000111,ACC-000013,CUST-000006,2023-01-20 20:33:08.000000,POS,Online,32637.3,USD,,,,MER-000117,DEV-000007,LOC-000009,51885.44,Normal,
TXN-000176,ACC-000019,CUST-000010,2023-01-20 20:33:34.000000,Transfer,Online,2824.12,INR,,,,,,LOC-000026,39586.96,Normal,
TXN-000487,ACC-000057,CUST-000027,2023-01-20 20:35:53.000000,Debit,Branch,6617.88,AED,,,,,,LOC-000013,67918.61,Normal,
TXN-005355,ACC-000713,CUST-000298,2023-01-20 20:41:50.000000,Debit,Branch,2138.68,USD,,,,,,LOC-000003,14470.16,Normal,
TXN-006455,ACC-000842,CUST-000360,2023-01-21 00:24:48.000000,Transfer,ATM,83575.12,INR,,,,,,LOC-000020,673988.21,Normal,
TXN-007477,ACC-000976,CUST-000420,2023-01-21 03:14:25.000000,Transfer,Branch,6744.34,INR,,,,,,LOC-000002,23464.35,Normal,
TXN-003172,ACC-000416,CUST-000174,2023-01-21 04:09:24.000000,POS,Online,8692.81,USD,,,,MER-000103,DEV-000256,LOC-000025,27482.32,Normal,
TXN-001750,ACC-000222,CUST-000096,2023-01-21 06:30:53.000000,Debit,Branch,2235.71,INR,,,,,,LOC-000001,2074.12,Normal,
TXN-009342,ACC-000545,CUST-000231,2023-01-21 09:54:42.000000,Transfer,Online,465645.67,EUR,,Saanvi Kapoor,PA,,,,295385.1,Suspicious,High-Risk Geography
TXN-007665,ACC-001006,CUST-000430,2023-01-21 15:28:53.000000,Transfer,Branch,130515.06,GBP,,,,,,LOC-000004,945199.65,Normal,
TXN-003083,ACC-000407,CUST-000169,2023-01-21 16:23:25.000000,POS,ATM,24996.52,INR,,,,MER-000099,DEV-000249,LOC-000022,576950.78,Normal,
TXN-001012,ACC-000123,CUST-000054,2023-01-21 20:36:51.000000,Transfer,Branch,865.41,INR,,,,,,LOC-000025,5636.27,Normal,
TXN-006711,ACC-000874,CUST-000375,2023-01-22 02:38:41.000000,POS,ATM,2561.3,INR,,,,MER-000104,DEV-000567,LOC-000008,17934.12,Normal,
TXN-000381,ACC-000044,CUST-000021,2023-01-22 07:35:57.000000,Debit,ATM,13456.72,INR,,,,,,LOC-000023,16731.29,Normal,
TXN-004742,ACC-000615,CUST-000263,2023-01-22 08:23:10.000000,Credit,Online,24563.33,INR,,,,,,LOC-000009,150451.2,Normal,
TXN-003887,ACC-000510,CUST-000215,2023-01-22 09:00:59.000000,Credit,Online,5066.37,INR,,,,,,LOC-000024,27873.27,Normal,
TXN-001215,ACC-000154,CUST-000066,2023-01-22 09:01:46.000000,ATM,Online,73619.27,INR,,,,,,LOC-000011,955575.78,Normal,
TXN-006805,ACC-000892,CUST-000382,2023-01-22 10:42:10.000000,Credit,Online,64627.06,EUR,,,,,,LOC-000023,537406.45,Normal,
TXN-004287,ACC-000561,CUST-000238,2023-01-22 12:16:39.000000,Transfer,POS,137545.5,USD,,,,,,LOC-000010,2026963.93,Normal,
TXN-001515,ACC-000192,CUST-000083,2023-01-22 12:40:05.000000,Transfer,ATM,9374.74,INR,,,,,,LOC-000010,167630.6,Normal,
TXN-004498,ACC-000591,CUST-000251,2023-01-22 14:00:55.000000,Debit,ATM,6154.71,AED,,,,,,LOC-000001,28428.97,Normal,
TXN-005792,ACC-000765,CUST-000323,2023-01-22 15:09:37.000000,Transfer,ATM,5120.16,INR,,,,,,LOC-000018,37109.05,Normal,
TXN-002568,ACC-000343,CUST-000144,2023-01-22 15:17:54.000000,Transfer,ATM,17442.49,INR,,,,,,LOC-000014,29123.78,Normal,
TXN-005438,ACC-000723,CUST-000303,2023-01-22 19:08:22.000000,POS,Branch,6208.25,INR,,,,MER-000074,DEV-000457,LOC-000009,45446.51,Normal,
TXN-004534,ACC-000592,CUST-000252,2023-01-22 19:19:13.000000,Debit,Online,8574.44,USD,,,,,,LOC-000003,20032.61,Normal,
TXN-008474,ACC-001123,CUST-000476,2023-01-22 19:19:31.000000,Debit,POS,4507.42,INR,,,,,,LOC-000025,19073.95,Normal,
TXN-000158,ACC-000018,CUST-000009,2023-01-23 01:03:47.000000,POS,Branch,6580.49,EUR,,,,MER-000031,DEV-000012,LOC-000019,74615.04,Normal,
TXN-004593,ACC-000595,CUST-000255,2023-01-23 01:06:11.000000,Transfer,ATM,158482.21,INR,,,,,,LOC-000004,2085668.46,Normal,
TXN-006520,ACC-000853,CUST-000364,2023-01-23 11:55:53.000000,ATM,Online,5013.56,INR,,,,,,LOC-000017,12039.26,Normal,
TXN-004302,ACC-000564,CUST-000239,2023-01-23 12:17:45.000000,Debit,Branch,7911.01,INR,,,,,,LOC-000004,32758.28,Normal,
TXN-000769,ACC-000094,CUST-000041,2023-01-23 12:51:32.000000,POS,POS,112579.05,USD,,,,MER-000015,DEV-000063,LOC-000003,905877.28,Normal,
TXN-000412,ACC-000046,CUST-000023,2023-01-23 15:02:09.000000,POS,Online,5008.39,INR,,,,MER-000017,DEV-000036,LOC-000011,72833.65,Normal,
TXN-006378,ACC-000835,CUST-000355,2023-01-23 17:50:28.000000,Transfer,Branch,72330.06,EUR,,,,,,LOC-000009,1273519.45,Normal,
TXN-009180,ACC-000422,CUST-000176,2023-01-23 19:00:09.000000,Transfer,Online,1099675.82,USD,ACC-000499,,,,,,143116.55,Suspicious,Shell Companies
TXN-004506,ACC-000591,CUST-000251,2023-01-23 19:25:20.000000,Transfer,POS,9794.68,AED,,,,,,LOC-000021,18634.29,Normal,
TXN-001989,ACC-000256,CUST-000109,2023-01-23 20:31:57.000000,Debit,Branch,10020.05,EUR,,,,,,LOC-000001,15129.39,Normal,
TXN-001610,ACC-000206,CUST-000089,2023-01-24 00:02:23.000000,Transfer,ATM,2525.32,USD,,,,,,LOC-000021,791.16,Normal,
TXN-005822,ACC-000770,CUST-000325,2023-01-24 05:01:23.000000,Transfer,Branch,8319.95,EUR,,,,,,LOC-000029,4172.73,Normal,
TXN-003991,ACC-000520,CUST-000221,2023-01-24 07:55:09.000000,POS,Online,9261.68,GBP,,,,MER-000113,DEV-000328,LOC-000006,40580.41,Normal,
TXN-003664,ACC-000484,CUST-000203,2023-01-24 10:03:08.000000,POS,ATM,7129.41,INR,,,,MER-000067,DEV-000302,LOC-000005,120977.59,Normal,
TXN-007443,ACC-000972,CUST-000418,2023-01-24 11:33:18.000000,POS,Branch,1760.37,INR,,,,MER-000055,DEV-000630,LOC-000021,2982.68,Normal,
TXN-000505,ACC-000058,CUST-000028,2023-01-24 12:42:41.000000,ATM,POS,26712.95,INR,,,,,,LOC-000021,8581.75,Normal,
TXN-000735,ACC-000091,CUST-000040,2023-01-24 13:18:35.000000,Transfer,POS,16251.37,INR,,,,,,LOC-000013,32877.76,Normal,
TXN-004613,ACC-000604,CUST-000256,2023-01-24 16:24:17.000000,Transfer,POS,86365.96,USD,,,,,,LOC-000024,1559006.42,Normal,
TXN-004410,ACC-000581,CUST-000246,2023-01-24 16:29:30.000000,Credit,POS,6628.55,GBP,,,,,,LOC-000014,30777.62,Normal,
TXN-003521,ACC-000461,CUST-000194,2023-01-24 16:57:23.000000,Debit,POS,5330.71,USD,,,,,,LOC-000010,47232.3,Normal,
TXN-007093,ACC-000923,CUST-000397,2023-01-24 18:49:18.000000,ATM,POS,204.26,INR,,,,,,LOC-000002,31.92,Normal,
TXN-003490,ACC-000453,CUST-000192,2023-01-24 20:00:38.000000,Transfer,Online,195709.25,AED,,,,,,LOC-000030,113409.1,Normal,
TXN-000484,ACC-000057,CUST-000027,2023-01-24 23:38:21.000000,Debit,POS,9313.45,AED,,,,,,LOC-000023,58605.16,Normal,
TXN-001798,ACC-000228,CUST-000099,2023-01-25 02:30:28.000000,POS,Branch,27629.57,INR,,,,MER-000005,DEV-000149,LOC-000004,20380.89,Normal,
TXN-001779,ACC-000226,CUST-000098,2023-01-25 08:23:53.000000,Transfer,POS,15174.97,INR,,,,,,LOC-000007,49441.47,Normal,
TXN-001001,ACC-000121,CUST-000053,2023-01-25 08:55:13.000000,POS,Online,8820.19,INR,,,,MER-000129,DEV-000081,LOC-000003,27292.79,Normal,
TXN-006964,ACC-000907,CUST-000390,2023-01-25 11:18:30.000000,Transfer,Online,13206.34,EUR,,,,,,LOC-000001,26224.27,Normal,
TXN-004201,ACC-000549,CUST-000232,2023-01-25 11:40:38.000000,Credit,Online,8051.55,INR,,,,,,LOC-000001,32765.12,Normal,
TXN-003250,ACC-000425,CUST-000178,2023-01-25 12:17:52.000000,Transfer,Branch,71820.42,GBP,,,,,,LOC-000016,717772.66,Normal,
TXN-003688,ACC-000485,CUST-000204,2023-01-25 13:48:38.000000,Debit,POS,14386.75,USD,,,,,,LOC-000021,55914.28,Normal,
TXN-001561,ACC-000200,CUST-000086,2023-01-25 14:08:44.000000,Debit,Online,7811.91,INR,,,,,,LOC-000010,5235.94,Normal,
TXN-001335,ACC-000170,CUST-000073,2023-01-25 16:34:25.000000,ATM,POS,3488.71,INR,,,,,,LOC-000013,64797.49,Normal,
TXN-002492,ACC-000330,CUST-000140,2023-01-25 16:42:58.000000,Transfer,Online,194289.04,EUR,,,,,,LOC-000019,1101133.11,Normal,
TXN-008450,ACC-001121,CUST-000475,2023-01-25 19:09:44.000000,Debit,ATM,4636.37,AED,,,,,,LOC-000013,38815.48,Normal,
TXN-002269,ACC-000296,CUST-000126,2023-01-25 19:41:20.000000,POS,ATM,124528.26,AED,,,,MER-000016,DEV-000188,LOC-000002,320410.17,Normal,
TXN-006607,ACC-000864,CUST-000370,2023-01-25 22:48:24.000000,Transfer,POS,17217.13,USD,,,,,,LOC-000028,57122.15,Normal,
TXN-007568,ACC-000986,CUST-000424,2023-01-26 04:31:53.000000,Transfer,Branch,7136.76,USD,,,,,,LOC-000025,78267.89,Normal,
TXN-007438,ACC-000970,CUST-000416,2023-01-26 05:12:55.000000,Credit,POS,106362.05,EUR,,,,,,LOC-000009,1068732.97,Normal,
TXN-008729,ACC-001162,CUST-000490,2023-01-26 05:26:58.000000,Debit,ATM,32566.46,GBP,,,,,,LOC-000001,467497.07,Normal,
TXN-007397,ACC-000962,CUST-000414,2023-01-26 07:03:20.000000,Debit,POS,3437.22,INR,,,,,,LOC-000006,23912.89,Normal,
TXN-006481,ACC-000849,CUST-000362,2023-01-26 07:58:34.000000,POS,POS,78937.02,INR,,,,MER-000052,DEV-000547,LOC-000011,858255.66,Normal,
TXN-001473,ACC-000186,CUST-000081,2023-01-26 08:11:06.000000,Debit,Online,28822.36,USD,,,,,,LOC-000004,6845.73,Normal,
TXN-008096,ACC-001069,CUST-000454,2023-01-26 08:59:00.000000,POS,Branch,1237.02,INR,,,,MER-000043,DEV-000686,LOC-000012,8537.57,Normal,
TXN-000575,ACC-000064,CUST-000031,2023-01-26 11:43:09.000000,Transfer,ATM,7190.18,INR,,,,,,LOC-000006,61622.05,Normal,
TXN-009340,ACC-000155,CUST-000067,2023-01-26 14:27:56.000000,Transfer,Online,16110.14,GBP,,Liam Das,PH,,,,12255.61,Suspicious,High-Risk Geography
TXN-008022,ACC-001058,CUST-000450,2023-01-26 14:36:57.000000,Transfer,Branch,4544.23,INR,,,,,,LOC-000021,46582.53,Normal,
TXN-003214,ACC-000419,CUST-000176,2023-01-26 14:48:51.000000,Debit,POS,45106.49,INR,,,,,,LOC-000013,795794.85,Normal,
TXN-007587,ACC-000991,CUST-000426,2023-01-26 16:08:14.000000,Credit,POS,1358.73,INR,,,,,,LOC-000015,6384.89,Normal,
TXN-007469,ACC-000977,CUST-000420,2023-01-26 18:48:18.000000,Transfer,POS,18302.45,INR,,,,,,LOC-000015,14748.11,Normal,
TXN-008572,ACC-001142,CUST-000482,2023-01-26 19:18:07.000000,Transfer,Online,3238.92,INR,,,,,,LOC-000025,40891.47,Normal,
TXN-002978,ACC-000395,CUST-000165,2023-01-26 22:45:12.000000,Credit,Branch,109605.21,INR,,,,,,LOC-000026,1174887.78,Normal,
TXN-005156,ACC-000682,CUST-000287,2023-01-26 22:47:18.000000,POS,POS,11100.53,EUR,,,,MER-000076,DEV-000432,LOC-000017,8921.19,Normal,
TXN-007037,ACC-000918,CUST-000394,2023-01-26 23:31:15.000000,Credit,Online,16978.63,INR,,,,,,LOC-000021,64727.68,Normal,
TXN-004675,ACC-000609,CUST-000259,2023-01-27 01:13:32.000000,Transfer,POS,9596.46,INR,,,,,,LOC-000001,35405.51,Normal,
TXN-003011,ACC-000396,CUST-000166,2023-01-27 01:26:13.000000,Debit,ATM,9976.42,USD,,,,,,LOC-000018,29478.13,Normal,
TXN-000945,ACC-000113,CUST-000051,2023-01-27 06:29:01.000000,POS,Online,4970.18,INR,,,,MER-000107,DEV-000078,LOC-000017,37065.58,Normal,
TXN-000889,ACC-000105,CUST-000047,2023-01-27 06:38:37.000000,Credit,ATM,77418.34,INR,,,,,,LOC-000011,889627.1,Normal,
TXN-008988,ACC-000429,CUST-000179,2023-01-27 07:53:44.000000,Credit,Branch,857394.2,GBP,,,,,,,1662051.96,Suspicious,Structuring
TXN-005962,ACC-000790,CUST-000333,2023-01-27 07:58:53.000000,Transfer,ATM,7747.57,INR,,,,,,LOC-000006,35931.06,Normal,
TXN-006612,ACC-000864,CUST-000370,2023-01-27 10:27:42.000000,POS,Branch,1880.05,USD,,,,MER-000055,DEV-000560,LOC-000030,55242.1,Normal,
TXN-002108,ACC-000274,CUST-000116,2023-01-27 10:54:11.000000,ATM,POS,5147.59,INR,,,,,,LOC-000003,9999.89,Normal,
TXN-000608,ACC-000067,CUST-000032,2023-01-27 12:34:44.000000,Credit,POS,4399.96,GBP,,,,,,LOC-000019,187228.77,Normal,
TXN-002250,ACC-000295,CUST-000125,2023-01-27 15:16:18.000000,POS,Online,10808.84,INR,,,,MER-000043,DEV-000187,LOC-000004,47578.84,Normal,
TXN-002842,ACC-000372,CUST-000157,2023-01-27 16:50:39.000000,Transfer,POS,13341.98,INR,,,,,,LOC-000008,34058.53,Normal,
TXN-003499,ACC-000458,CUST-000193,2023-01-27 17:43:05.000000,Debit,ATM,13136.5,INR,,,,,,LOC-000028,18863.24,Normal,
TXN-005088,ACC-000667,CUST-000282,2023-01-27 17:43:23.000000,Credit,Online,29319.92,EUR,,,,,,LOC-000023,510685.89,Normal,
TXN-002221,ACC-000292,CUST-000124,2023-01-27 18:17:52.000000,POS,Online,1560.71,EUR,,,,MER-000033,DEV-000186,LOC-000015,926.14,Normal,
TXN-002131,ACC-000278,CUST-000118,2023-01-27 19:12:34.000000,Transfer,ATM,9275.69,INR,,,,,,LOC-000019,45883.18,Normal,
TXN-008989,ACC-000429,CUST-000179,2023-01-27 19:53:44.000000,Credit,Branch,947482.72,GBP,,,,,,,2609534.68,Suspicious,Structuring
TXN-005208,ACC-000692,CUST-000290,2023-01-28 00:27:14.000000,Transfer,Online,2167.83,INR,,,,,,LOC-000024,1361.2,Normal,
TXN-000627,ACC-000068,CUST-000033,2023-01-28 01:23:01.000000,Debit,ATM,99808.05,INR,,,,,,LOC-000008,98188.18,Normal,
TXN-007855,ACC-001033,CUST-000440,2023-01-28 02:23:27.000000,Debit,POS,1332.96,GBP,,,,,,LOC-000001,4936.44,Normal,
TXN-006600,ACC-000862,CUST-000368,2023-01-28 03:23:14.000000,Debit,ATM,5047.96,USD,,,,,,LOC-000009,22757.31,Normal,
TXN-001649,ACC-000209,CUST-000091,2023-01-28 03:53:15.000000,Transfer,Branch,1014.85,INR,,,,,,LOC-000020,4472.05,Normal,
TXN-005038,ACC-000663,CUST-000280,2023-01-28 09:54:22.000000,Transfer,ATM,2428.42,INR,,,,,,LOC-000011,147450.27,Normal,
TXN-005716,ACC-000755,CUST-000319,2023-01-28 11:27:47.000000,POS,Online,5383.98,INR,,,,MER-000040,DEV-000481,LOC-000016,27540.59,Normal,
